File: 10_5_20120000.raw
1759	934.5		1759	933	1759	934.237
2023	935		2023	934	2023	935.146
1795.5	1010.7		1795.5	1009.5	1795.5	1010.35
416.382	1016.91		416	1017	416	1017.01
356.5	1110.5		356.5	1109.5	356.5	1111.33
914.293	1339.74		914.5	1340.5	914.5	1339.38
1204.41	1881.23		1204.5	1882.5	1204.5	1881.06

File: 10_5_20120163.raw
1173.5	27		1173	29	1173	27.4204
1537.5	519.5		1537.5	519.5	1537.5	519.554
477.682	568.955		478	569	478	569.166
888	616		888	616	888	615.893
655.714	625		655.5	625.5	655.5	624.782
1598.28	742.056		1598	742	1598	742.294
1767.5	788.167		1768	789	1768	788.829
2028.21	936.842		2028	936	2028	936.772
1800.86	1012		1801	1011	1801	1012.12
423.448	1023.07		423.5	1022.5	423.5	1023.17
364	1118.5		364	1116	364	1118.07
1267.5	1198.5		1267.5	1197.5	1267.5	1198.47
921	1345		921	1343	921	1344.25
1214	1886		1214	1885	1214	1885.81

File: 10_5_20120164.raw
2509.97	591.323		2510	589	2510	590.735
894	622		894	621	894	622.056
662.022	632.196		662	633	662	632.155
1604.8	746.022		1604.5	746.5	1604.5	746.142
1773.87	791.237		1773.5	791.5	1773.5	790.987
2036	937		2036	937	2036	937.427
1772.04	939.269		1772	938	1772	938.948
1809.5	1013.67		1809.5	1013.5	1809.5	1014.29
431.2	1031		431	1030	431	1030.7
372.5	1126		372.5	1124.5	372.5	1126.48
930	1350.5		930	1351	930	1350.77
1225.5	1890.5		1225.5	1890.5	1225.5	1890.15

File: 10_5_20120165.raw
488	582		488	581	488	581.906
898.5	627.5		898.5	627.5	898.5	626.519
665.487	636.878		665	636	665	637.04
1609.5	748		1609.5	748.5	1609.5	748.535
1779.21	792.265		1779.5	792.5	1779.5	792.592
2040.59	938.394		2041	937	2041	938.334
1814	1016		1814	1016	1814	1015.9
437.115	1035.73		437	1036	437	1036.49
377.2	1131.8		377.5	1131.5	377.5	1132.27
935.571	1354.31		936.5	1355.5	936.5	1354.49
2205.5	1595.5		2205.5	1594.5	2205.5	1594.71
1232.5	1893.83		1232	1894	1232	1893.68

File: 10_5_20120166.raw
2520	589.5		2520	587	2520	588.632
1054.5	618.5		1054.5	617.5	1054.5	617.978
904.682	632.955		905	633	905	632.827
672.341	643.915		672	644	672	643.997
1615.5	751.5		1614.5	751.5	1614.5	751.302
1786.09	794.638		1785.5	794.5	1785.5	794.991
2048	941		2048	939	2048	940.019
1783.92	943		1784	941	1784	943
1821.5	1019		1821.5	1018.5	1821.5	1018.69
444	1042.5		444	1042	444	1043.13
386	1140		386	1138	386	1139.29
946.141	1360.09		946	1360	946	1359.69
697.5	1634.5		697.5	1633.5	697.5	1634.91
1242.5	1899		1242.5	1901.5	1242.5	1899.63

File: 10_5_20120167.raw
2525	588.5		2525	586	2525	588.489
500	596		500	595	500	595.785
908.083	637.083		908.5	637.5	908.5	637.084
676.5	648.5		676.5	648.5	676.5	649.383
1619.93	753.071		1620	753	1620	753.286
1789.5	796.5		1789.5	796.5	1789.5	796.649
2053.5	940		2053.5	939.5	2053.5	940.319
1826.76	1019.46		1827	1019	1827	1019.66
450	1048.5		450	1047	450	1047.81
392.167	1145.72		392.5	1144.5	392.5	1145.48
1814.5	1150		1814.5	1147.5	1814.5	1149.23
950.786	1365.36		951	1363	951	1364
706	1638.5		706	1638	706	1639.27
1250.2	1900.46		1250	1901	1250	1902.3

File: 10_5_20120168.raw
506.5	603.5		506.5	602.5	506.5	603.778
682.324	657.677		682.5	655.5	682.5	657.397
1626.5	755.5		1626	756	1626	755.194
1796.17	799.167		1796	799	1796	799.549
2061	942.5		2061	940	2061	941.963
1834.31	1023		1834	1022	1834	1021.98
457	1057.5		457	1057	457	1057.46
1822.5	1151.5		1822.5	1150.5	1822.5	1151.22
400	1152		400	1152	400	1152.52
960.333	1370		960.5	1370.5	960.5	1370.3
1262	1907		1261	1908	1261	1907.93

File: 10_5_20120169.raw
2287.5	16.5		2287.5	16.5	2287.5	16.9551
918.1	647.9		918	646	918	647.303
686.076	660.415		686	660	686	660.807
100	735.75		100	737	100	736.092
1630.5	758.5		1630.5	758.5	1630.5	758.373
1800.44	799.882		1800.5	800.5	1800.5	800.494
2065.5	942.5		2065.5	941.5	2065.5	942.839
1801.92	948		1802	947	1802	948.396
1839	1023.5		1839	1022	1839	1022.93
464.3	1062.1		463.5	1061.5	463.5	1061.46
405.5	1158		405.5	1158.5	405.5	1158.9
966	1374.5		966	1374	966	1374.26
721.5	1650		721	1651	721	1650.27
1269.5	1910		1269	1911	1269	1910.7
